scheduler: milestones = [70, 100, 150, 180, 200, 250, 300, 350, 400], gamma均为0.5.

2023-08-08 17:47:31,052 DEBUG Data statistics: {0: {0: 351, 1: 2517, 4: 1070, 5: 893, 6: 127, 7: 241}, 1: {0: 152, 1: 125, 2: 1323, 3: 973, 4: 941, 5: 406, 7: 474, 8: 1297}, 2: {0: 11, 1: 54, 2: 354, 3: 23, 4: 329, 5: 1474, 6: 65, 7: 59, 8: 278, 9: 126}, 3: {0: 66, 1: 318, 2: 25, 3: 152, 4: 679, 6: 104, 7: 1569, 8: 1034, 9: 917}, 4: {0: 21, 1: 970, 2: 60, 3: 154, 4: 2, 5: 54, 6: 2737, 7: 372, 8: 91, 9: 2398}, 5: {0: 1733, 1: 94, 2: 77, 3: 90, 4: 41, 5: 1007, 6: 63, 7: 57, 8: 1997}, 6: {2: 27, 3: 72, 4: 439, 5: 827, 6: 236, 7: 2025, 8: 276, 9: 1481}, 7: {0: 1350, 1: 801, 2: 302, 4: 254, 5: 1, 6: 8, 7: 202, 8: 27, 9: 78}, 8: {0: 848, 1: 6, 2: 2759, 3: 868, 4: 1237}, 9: {0: 468, 1: 115, 2: 73, 3: 2668, 4: 8, 5: 338, 6: 1660, 7: 1}}
2023-08-08 17:47:31,052 DEBUG Data statistics: {0: {0: 351, 1: 2517, 4: 1070, 5: 893, 6: 127, 7: 241}, 1: {0: 152, 1: 125, 2: 1323, 3: 973, 4: 941, 5: 406, 7: 474, 8: 1297}, 2: {0: 11, 1: 54, 2: 354, 3: 23, 4: 329, 5: 1474, 6: 65, 7: 59, 8: 278, 9: 126}, 3: {0: 66, 1: 318, 2: 25, 3: 152, 4: 679, 6: 104, 7: 1569, 8: 1034, 9: 917}, 4: {0: 21, 1: 970, 2: 60, 3: 154, 4: 2, 5: 54, 6: 2737, 7: 372, 8: 91, 9: 2398}, 5: {0: 1733, 1: 94, 2: 77, 3: 90, 4: 41, 5: 1007, 6: 63, 7: 57, 8: 1997}, 6: {2: 27, 3: 72, 4: 439, 5: 827, 6: 236, 7: 2025, 8: 276, 9: 1481}, 7: {0: 1350, 1: 801, 2: 302, 4: 254, 5: 1, 6: 8, 7: 202, 8: 27, 9: 78}, 8: {0: 848, 1: 6, 2: 2759, 3: 868, 4: 1237}, 9: {0: 468, 1: 115, 2: 73, 3: 2668, 4: 8, 5: 338, 6: 1660, 7: 1}}
2023-08-08 17:47:31,052 DEBUG Args: Namespace(debug=False, arch='ResNet18', dataset='cifar10', aux_data='cifar100', num_class=10, num_epoch=400, warmup_epochs=10, seed=1234, num_workers=4, batch_size=128, data_dir='./data/', output_dir='./outputs/simcosflV2_ResNet18_cifar10_cut1_bnlNone_client10_nonIID1.0_dirichlet', lr=0.06, c_lr=0.06, final_s_lr=0, final_c_lr=0, use_swav_scheduler=False, start_warmup=0, momentum=0.9, weight_decay=0.0005, resume=False, data_size=32, avg_freq=10, device='cuda:0', use_dali=False, use_fp16=False, is_distributed=True, num_client=10, cutlayer=1, noniid_ratio=1.0, loss_threshold=0.0, ressfl_alpha=0.0, ressfl_target_ssim=0.5, augmentation_option=False, adds_bottleneck=False, disable_WS=False, disable_c_residual=False, enable_ressfl=False, load_server=False, data_proportion=1.0, client_sample_ratio=1.0, hetero=True, partition='noniid', hetero_string='0.2_0.8|16|0.8_0.2', bottleneck_option='None', MIA_arch='custom', attack=False, auto_adjust=False, divergence_measure=False, disable_feature_sharing=False, initialze_path='None', divergence_aware=False, div_lambda=1.0, moco_version='V2', pairloader_option='mocov2', K=6000, symmetric=True, K_dim=1024, T=0.1, mlp=True, aug_plus=False, cos=False, CLR_option='cos', nmb_crops=[2], size_crops=[224], min_scale_crops=[0.14], max_scale_crops=[1], aug_type='swav', crops_for_assign=[0, 1], temperature=0.1, epsilon=0.05, sinkhorn_iterations=3, feat_dim=128, nmb_prototypes=3000, queue_length=0, epoch_queue_starts=15, freeze_prototypes_niters=12, WS=True, feature_sharing=True, c_residual=True)
2023-08-08 17:47:31,052 DEBUG Args: Namespace(debug=False, arch='ResNet18', dataset='cifar10', aux_data='cifar100', num_class=10, num_epoch=400, warmup_epochs=10, seed=1234, num_workers=4, batch_size=128, data_dir='./data/', output_dir='./outputs/simcosflV2_ResNet18_cifar10_cut1_bnlNone_client10_nonIID1.0_dirichlet', lr=0.06, c_lr=0.06, final_s_lr=0, final_c_lr=0, use_swav_scheduler=False, start_warmup=0, momentum=0.9, weight_decay=0.0005, resume=False, data_size=32, avg_freq=10, device='cuda:0', use_dali=False, use_fp16=False, is_distributed=True, num_client=10, cutlayer=1, noniid_ratio=1.0, loss_threshold=0.0, ressfl_alpha=0.0, ressfl_target_ssim=0.5, augmentation_option=False, adds_bottleneck=False, disable_WS=False, disable_c_residual=False, enable_ressfl=False, load_server=False, data_proportion=1.0, client_sample_ratio=1.0, hetero=True, partition='noniid', hetero_string='0.2_0.8|16|0.8_0.2', bottleneck_option='None', MIA_arch='custom', attack=False, auto_adjust=False, divergence_measure=False, disable_feature_sharing=False, initialze_path='None', divergence_aware=False, div_lambda=1.0, moco_version='V2', pairloader_option='mocov2', K=6000, symmetric=True, K_dim=1024, T=0.1, mlp=True, aug_plus=False, cos=False, CLR_option='cos', nmb_crops=[2], size_crops=[224], min_scale_crops=[0.14], max_scale_crops=[1], aug_type='swav', crops_for_assign=[0, 1], temperature=0.1, epsilon=0.05, sinkhorn_iterations=3, feat_dim=128, nmb_prototypes=3000, queue_length=0, epoch_queue_starts=15, freeze_prototypes_niters=12, WS=True, feature_sharing=True, c_residual=True)

2023-08-08 17:47:31,052 DEBUG SFL-Moco-microbatch (Moco-V2, Hetero: True, Sample_Ratio: 1.0) Train on cifar10 with cutlayer 1 and 10 clients with 1.0-data-distribution: total epochs: 400, total number of batches for each client is 41
2023-08-08 17:51:24,207 DEBUG epoch:2, knn_val_accu: 32.50, contrast_loss: 14.03, contrast_acc: 0.43
2023-08-08 17:52:00,289 DEBUG epoch:3, knn_val_accu: 34.71, contrast_loss: 13.75, contrast_acc: 0.75
2023-08-08 17:52:00,290 DEBUG epoch:3, knn_val_accu: 34.71, contrast_loss: 13.75, contrast_acc: 0.75
2023-08-08 17:52:36,427 DEBUG epoch:4, knn_val_accu: 36.00, contrast_loss: 13.56, contrast_acc: 1.48
2023-08-08 17:52:36,611 DEBUG epoch:4, knn_val_accu: 36.00, contrast_loss: 13.56, contrast_acc: 1.48
2023-08-08 17:53:12,195 DEBUG epoch:5, knn_val_accu: 36.99, contrast_loss: 13.44, contrast_acc: 2.59
2023-08-08 17:53:12,197 DEBUG epoch:5, knn_val_accu: 36.99, contrast_loss: 13.44, contrast_acc: 2.59
2023-08-08 17:53:48,576 DEBUG epoch:6, knn_val_accu: 38.50, contrast_loss: 13.36, contrast_acc: 3.50
2023-08-08 17:53:48,760 DEBUG epoch:6, knn_val_accu: 38.50, contrast_loss: 13.36, contrast_acc: 3.50
2023-08-08 17:54:25,093 DEBUG epoch:7, knn_val_accu: 38.91, contrast_loss: 13.30, contrast_acc: 4.58
2023-08-08 17:54:25,094 DEBUG epoch:7, knn_val_accu: 38.91, contrast_loss: 13.30, contrast_acc: 4.58
2023-08-08 17:55:01,567 DEBUG epoch:8, knn_val_accu: 39.24, contrast_loss: 13.25, contrast_acc: 5.51
2023-08-08 17:55:01,567 DEBUG epoch:8, knn_val_accu: 39.24, contrast_loss: 13.25, contrast_acc: 5.51
2023-08-08 17:55:37,722 DEBUG epoch:9, knn_val_accu: 40.17, contrast_loss: 13.21, contrast_acc: 6.39
2023-08-08 17:55:37,722 DEBUG epoch:9, knn_val_accu: 40.17, contrast_loss: 13.21, contrast_acc: 6.39
2023-08-08 17:56:13,803 DEBUG epoch:10, knn_val_accu: 40.34, contrast_loss: 13.18, contrast_acc: 6.96
2023-08-08 17:56:13,996 DEBUG epoch:10, knn_val_accu: 40.34, contrast_loss: 13.18, contrast_acc: 6.96
2023-08-08 17:56:50,091 DEBUG epoch:11, knn_val_accu: 41.05, contrast_loss: 13.17, contrast_acc: 7.18
2023-08-08 17:56:50,142 DEBUG epoch:11, knn_val_accu: 41.05, contrast_loss: 13.17, contrast_acc: 7.18
2023-08-08 17:57:26,598 DEBUG epoch:12, knn_val_accu: 41.82, contrast_loss: 13.14, contrast_acc: 7.97
2023-08-08 17:57:26,598 DEBUG epoch:12, knn_val_accu: 41.82, contrast_loss: 13.14, contrast_acc: 7.97
2023-08-08 17:58:02,858 DEBUG epoch:13, knn_val_accu: 42.22, contrast_loss: 13.12, contrast_acc: 8.36
2023-08-08 17:58:03,029 DEBUG epoch:13, knn_val_accu: 42.22, contrast_loss: 13.12, contrast_acc: 8.36
2023-08-08 17:58:38,697 DEBUG epoch:14, knn_val_accu: 42.29, contrast_loss: 13.10, contrast_acc: 9.31
2023-08-08 17:58:38,891 DEBUG epoch:14, knn_val_accu: 42.29, contrast_loss: 13.10, contrast_acc: 9.31
2023-08-08 17:59:14,665 DEBUG epoch:15, knn_val_accu: 43.08, contrast_loss: 13.09, contrast_acc: 9.51
2023-08-08 17:59:14,714 DEBUG epoch:15, knn_val_accu: 43.08, contrast_loss: 13.09, contrast_acc: 9.51
2023-08-08 17:59:50,985 DEBUG epoch:16, knn_val_accu: 44.27, contrast_loss: 13.09, contrast_acc: 9.62
2023-08-08 17:59:51,184 DEBUG epoch:16, knn_val_accu: 44.27, contrast_loss: 13.09, contrast_acc: 9.62
2023-08-08 18:00:27,465 DEBUG epoch:17, knn_val_accu: 44.52, contrast_loss: 13.07, contrast_acc: 10.27
2023-08-08 18:00:27,465 DEBUG epoch:17, knn_val_accu: 44.52, contrast_loss: 13.07, contrast_acc: 10.27
2023-08-08 18:01:03,616 DEBUG epoch:18, knn_val_accu: 45.10, contrast_loss: 13.06, contrast_acc: 10.85
2023-08-08 18:01:03,620 DEBUG epoch:18, knn_val_accu: 45.10, contrast_loss: 13.06, contrast_acc: 10.85
2023-08-08 18:01:39,635 DEBUG epoch:19, knn_val_accu: 45.43, contrast_loss: 13.05, contrast_acc: 11.35
2023-08-08 18:01:39,810 DEBUG epoch:19, knn_val_accu: 45.43, contrast_loss: 13.05, contrast_acc: 11.35
2023-08-08 18:02:15,700 DEBUG epoch:20, knn_val_accu: 46.08, contrast_loss: 13.04, contrast_acc: 11.71
2023-08-08 18:02:15,894 DEBUG epoch:20, knn_val_accu: 46.08, contrast_loss: 13.04, contrast_acc: 11.71
2023-08-08 18:02:51,649 DEBUG epoch:21, knn_val_accu: 46.28, contrast_loss: 13.04, contrast_acc: 11.79
2023-08-08 18:02:52,002 DEBUG epoch:21, knn_val_accu: 46.28, contrast_loss: 13.04, contrast_acc: 11.79
2023-08-08 18:03:28,098 DEBUG epoch:22, knn_val_accu: 46.51, contrast_loss: 13.03, contrast_acc: 12.26
2023-08-08 18:03:28,306 DEBUG epoch:22, knn_val_accu: 46.51, contrast_loss: 13.03, contrast_acc: 12.26
2023-08-08 18:04:03,782 DEBUG epoch:23, knn_val_accu: 47.90, contrast_loss: 13.02, contrast_acc: 12.43
2023-08-08 18:04:03,962 DEBUG epoch:23, knn_val_accu: 47.90, contrast_loss: 13.02, contrast_acc: 12.43
2023-08-08 18:04:39,902 DEBUG epoch:24, knn_val_accu: 48.06, contrast_loss: 13.01, contrast_acc: 12.78
2023-08-08 18:04:40,141 DEBUG epoch:24, knn_val_accu: 48.06, contrast_loss: 13.01, contrast_acc: 12.78
2023-08-08 18:05:16,174 DEBUG epoch:25, knn_val_accu: 49.40, contrast_loss: 13.00, contrast_acc: 13.51
2023-08-08 18:05:16,353 DEBUG epoch:25, knn_val_accu: 49.40, contrast_loss: 13.00, contrast_acc: 13.51
2023-08-08 18:05:52,911 DEBUG epoch:26, knn_val_accu: 49.14, contrast_loss: 13.00, contrast_acc: 13.66
2023-08-08 18:05:53,051 DEBUG epoch:26, knn_val_accu: 49.14, contrast_loss: 13.00, contrast_acc: 13.66
2023-08-08 18:06:28,971 DEBUG epoch:27, knn_val_accu: 49.77, contrast_loss: 12.99, contrast_acc: 14.19
2023-08-08 18:06:29,152 DEBUG epoch:27, knn_val_accu: 49.77, contrast_loss: 12.99, contrast_acc: 14.19
2023-08-08 18:07:04,880 DEBUG epoch:28, knn_val_accu: 50.00, contrast_loss: 12.98, contrast_acc: 14.90
2023-08-08 18:07:05,073 DEBUG epoch:28, knn_val_accu: 50.00, contrast_loss: 12.98, contrast_acc: 14.90
2023-08-08 18:07:41,309 DEBUG epoch:29, knn_val_accu: 50.68, contrast_loss: 12.97, contrast_acc: 15.21
2023-08-08 18:07:41,491 DEBUG epoch:29, knn_val_accu: 50.68, contrast_loss: 12.97, contrast_acc: 15.21
2023-08-08 18:08:17,198 DEBUG epoch:30, knn_val_accu: 50.90, contrast_loss: 12.96, contrast_acc: 15.59
2023-08-08 18:08:17,457 DEBUG epoch:30, knn_val_accu: 50.90, contrast_loss: 12.96, contrast_acc: 15.59
2023-08-08 18:08:53,325 DEBUG epoch:31, knn_val_accu: 51.26, contrast_loss: 12.96, contrast_acc: 15.09
2023-08-08 18:08:53,651 DEBUG epoch:31, knn_val_accu: 51.26, contrast_loss: 12.96, contrast_acc: 15.09
2023-08-08 18:09:29,861 DEBUG epoch:32, knn_val_accu: 51.72, contrast_loss: 12.96, contrast_acc: 15.70
2023-08-08 18:09:30,052 DEBUG epoch:32, knn_val_accu: 51.72, contrast_loss: 12.96, contrast_acc: 15.70
2023-08-08 18:10:05,872 DEBUG epoch:33, knn_val_accu: 52.08, contrast_loss: 12.95, contrast_acc: 16.42
2023-08-08 18:10:06,101 DEBUG epoch:33, knn_val_accu: 52.08, contrast_loss: 12.95, contrast_acc: 16.42
2023-08-08 18:10:42,134 DEBUG epoch:34, knn_val_accu: 52.51, contrast_loss: 12.94, contrast_acc: 17.02
2023-08-08 18:10:42,304 DEBUG epoch:34, knn_val_accu: 52.51, contrast_loss: 12.94, contrast_acc: 17.02
2023-08-08 18:11:18,323 DEBUG epoch:35, knn_val_accu: 53.19, contrast_loss: 12.94, contrast_acc: 17.21
2023-08-08 18:11:18,558 DEBUG epoch:35, knn_val_accu: 53.19, contrast_loss: 12.94, contrast_acc: 17.21
2023-08-08 18:11:54,277 DEBUG epoch:36, knn_val_accu: 53.26, contrast_loss: 12.94, contrast_acc: 17.23
2023-08-08 18:11:54,443 DEBUG epoch:36, knn_val_accu: 53.26, contrast_loss: 12.94, contrast_acc: 17.23
2023-08-08 18:12:30,107 DEBUG epoch:37, knn_val_accu: 53.77, contrast_loss: 12.93, contrast_acc: 17.52
2023-08-08 18:12:30,282 DEBUG epoch:37, knn_val_accu: 53.77, contrast_loss: 12.93, contrast_acc: 17.52
2023-08-08 18:13:06,155 DEBUG epoch:38, knn_val_accu: 53.85, contrast_loss: 12.93, contrast_acc: 17.98
2023-08-08 18:13:06,337 DEBUG epoch:38, knn_val_accu: 53.85, contrast_loss: 12.93, contrast_acc: 17.98
2023-08-08 18:13:42,695 DEBUG epoch:39, knn_val_accu: 54.24, contrast_loss: 12.93, contrast_acc: 18.19
2023-08-08 18:13:42,885 DEBUG epoch:39, knn_val_accu: 54.24, contrast_loss: 12.93, contrast_acc: 18.19
2023-08-08 18:14:18,658 DEBUG epoch:40, knn_val_accu: 54.96, contrast_loss: 12.92, contrast_acc: 18.41
2023-08-08 18:14:18,908 DEBUG epoch:40, knn_val_accu: 54.96, contrast_loss: 12.92, contrast_acc: 18.41
